csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75
310.93785887448126	-7.842568475395296	61.505880291264106	96682.35208144682	273.0008984937669	0.11150400802671356	74529.49057840402	0.012433143806021405	346.00606240561723	-2.4029865265765125	5.774344246908253	119720.19522143988	0.863786	96.964584	0.3902910800000001	-0.012300166000000001	0.021163184300000002	-0.0033387776	-0.0184755774	-0.0228679164	-0.0043032316	-0.038761048199999995	0.0190302794	-0.0067318023999999995	0.014148391299999999	0.048428866900000006	0.0248944299	-0.0035747940999999997	-0.0166266948	-0.0217636633	0.0049106381	0.037527292000000004	-0.0351499598	0.0661000441	0.029381668399999998	-0.0175079777	-0.058336757	-0.0789706681	-0.07226671650000001	0.00565482	-0.02547378	0.0006489134674884001	3.1976989232399995e-05	-0.0662983	0.08249169999999999	0.00680488056889	0.004395464582890001	0.00539592	0.06576512	2.9115952646400006e-05	0.0043250510086144	-0.00418661	-0.003898557	1.7527703292100006e-05	1.5198746682249004e-05	0.000175224	-0.000189352	3.0703450176e-08	3.585417990399998e-08	-0.000214861	-0.0002433006	5.919518196035997e-08	4.616524932099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
313.42752280120794	2.4896639267266782	6.198426468044101	98236.81204930172	274.76281615573845	1.7619176619715518	75494.60514183213	3.104353847567299	347.07780368689833	1.0717412812811062	1.1486293740020672	120463.00181212113	0.938142	105.311554	0.19861205500000007	-0.0762516807	-0.0392889461	-0.0344126266	-0.036015108500000004	0.0472626475	0.0519682949	0.0439714863	0.006081367900000001	-0.0621423683	-0.0423057455	0.0248156648	-0.053645919199999996	-0.0315776515	-0.0327166261	0.051678992400000005	0.0357102426	-0.054197743799999996	-0.012823761699999998	0.06564555080000001	0.027883534300000002	-0.0198482077	-0.060483246	-0.0794925697	-0.0700794171	0.00162484	-0.00402998	1.6240738800399998e-05	2.6401050256e-06	-0.0120189	0.054279400000000005	0.002946253264360001	0.00014445395720999996	0.0441674	0.03877148	0.00195075922276	0.0015032276613904006	-0.00232456	0.0018620500000000003	5.403579193599999e-06	3.4672302025000015e-06	0.000175224	0.0	3.0703450176e-08	0.0	-4.62871e-05	0.00016857389999999994	2.8417159761209984e-08	2.14249562641e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309.56781574287317	-3.859707058334777	14.897338576159301	95832.23254381347	272.27505903477595	-2.487757120962499	74133.70777239073	6.1889354928996205	343.90275327397416	-3.175050412924179	10.08094512461	118269.10370941994	1.159298	130.137497	0.240510435	0.04447026019999999	-0.06779534570000001	0.0127507012	0.0324710561	0.0563820414	-0.0718188031	-0.0022697832999999997	-0.0144316084	0.0369155403	-0.0373465736	-0.0268353539	0.023172932099999998	0.0073981021999999985	0.033736317200000004	0.053728128	-0.07500274650000001	0.012032993899999999	0.0066621152	0.0651844444	0.0263741644	-0.0221704431	-0.0625322567	-0.0798143071	-0.0676380363	0.0276472	0.02602236	0.0006771632199695999	0.0007643676678399997	-0.015505700000000002	-0.0034868000000000034	1.2157774240000024e-05	0.0002404267324900001	0.113301	0.06913359999999999	0.012837116601	0.0047794546489599975	-9.66699e-05	0.0022278901	9.34506956601e-09	4.963494297678009e-06	-1.59553e-05	-0.0001911793	2.5457159809e-10	3.654952474849e-08	0.000371997	0.00041828410000000003	1.7496158831280995e-07	1.38381768009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
320.18030577461934	10.612490031746175	112.62494467391195	102515.42820592874	272.1581031062532	-0.1169559285227706	74070.03308639393	0.013678689216623423	348.3980004658136	4.4952471918394385	20.207247315740364	121381.16672857705	1.396469	156.761139	0.46355197	0.0363300323	0.13726303550000002	-0.0229372323	0.075611703	-0.1128896453	-0.0296098248	0.029059131800000002	-0.030778148300000002	-0.0193310638	0.1376736466	-0.1013928526	-0.055881987800000005	-0.0170860054	0.0672586049	-0.1113564043	-0.030392257599999997	-0.0074404723	0.0318972748	0.0647167712	0.0248541669	-0.0244725786	-0.0644804868	-0.07993507009999999	-0.06495142570000001	0.037452	0.009804800000000002	9.613410304000003e-05	0.001402652304	-0.16988	-0.1543743	0.02383142450049	0.0288592144	-0.0977192	-0.21102020000000002	0.009549042048639999	0.044529524808040004	-0.00118181	-0.0010851401	1.3966748761e-06	1.1775290366280095e-06	0.000406458	0.0004224133	1.6520810576400002e-07	1.7843299601689e-07	0.000112497	-0.0002595	6.734024999999999e-08	1.2655575009000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.27666170021234	-15.903644074406998	252.9258948454208	92584.28685542547	274.32604141119253	2.167938304939355	75254.77699633532	4.699956494023324	345.3345370606781	-3.0634634051355083	9.384808034604443	119255.94248691286	1.198935	134.586929	0.3927362150000001	-0.0721471711	-0.0040876224	-0.0473975846	-0.0303425456	-0.016218620700000002	-0.0055548749	0.0210561119	-0.0683973958	-0.0686853243	-0.0275655872	0.004291968	0.0174518712	-0.0414242855	-0.0320006944	-0.0258487797	-0.0115629772	-0.0225520488	-0.0929895523	0.0642425783	0.0233241543	-0.026752527	-0.0663247964	-0.0798545546	-0.0620293259	0.00340774	-0.03404426	0.0011590116389476	1.16126919076e-05	-0.0165824	0.1532976	0.02350015416576	0.00027497598976000004	0.0223443	0.1200635	0.0004992677424899999	0.01441524403225	-0.00269352	-0.00151171	7.2550499904000014e-06	2.2852671241000004e-06	0.000470774	6.431600000000003e-05	2.2162815907600003e-07	4.136547856000003e-09	-1.80941e-05	-0.0001305911	1.7054035399210003e-08	3.273964548100001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307.35776235962993	3.0811006594175865	9.493181273463486	94468.79408271873	273.75305648725816	-0.5729849239343707	74940.73593611596	0.3283117230560766	348.0417678779113	2.70723081723321	7.3290986977771935	121133.07218758187	0.8914309999999999	100.067963	0.08272508899999999	-0.0452887005	-0.0405500595	-0.0334705993	-0.0005087543	0.0640148959	0.0291887217	0.06892713	-0.005958412099999999	-0.0451131561	-0.0385437052	-0.0488745751	-0.0465810595	-0.0307632484	-0.0019193678	0.0673219741	0.011126113200000001	-0.0763122414	0.0169134282	0.0637619136	0.0217847431	-0.029008221299999998	-0.0680622132	-0.0795729635	-0.0588823313	0.0046849	0.0012771599999999998	1.6311376655999997e-06	2.194828801e-05	-0.00630653	0.01027587	0.0001055935042569	3.977232064090001e-05	0.0389774	0.016633100000000005	0.0015192377107600002	0.0002766600156100002	-0.00224257	0.0004509499999999999	5.0291202049e-06	2.0335590249999987e-07	8.52492e-06	-0.00046224908	7.26742610064e-11	2.136742119608464e-07	0.000159486	0.0001775801	3.153469191601e-08	2.5435784196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.8022990386196	-4.555463321010335	20.75224606907052	91689.2323030736	271.2056670253125	-2.54738946194567	73552.51382664467	6.489193070831852	342.5550903462316	-5.486677531679675	30.10363033663857	117343.98992211492	1.252792	140.632645	0.43754892100000004	0.052112514400000004	-0.0361536934	0.0963300417	-0.0329818568	0.025308244599999998	0.023131201	-0.0655726752	-0.0103234814	0.0785636665	-0.023967175	0.0506980181	0.04557933980000002	0.0956529916	-0.026708402599999997	0.0329749711	0.0323527742	0.06218487950000001	0.0023207899	0.0632748254	0.020236553600000002	-0.0312376164	-0.06968993700000001	-0.07909100570000001	-0.0555218517	0.0485966	0.043911700000000005	0.0019282373968900004	0.0023616295315600005	-0.08357039999999999	-0.07726386999999997	0.0059697056073768975	0.0069840117561599975	0.140345	0.1013676	0.019696719025	0.01027539032976	0.00118501	0.0034275800000000004	1.4042487001e-06	1.1748304656400005e-05	-0.00068643	-0.00069495492	4.711861449000001e-07	4.829623408322064e-07	-1.80941e-05	-0.0001775801	3.153469191601e-08	3.273964548100001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
316.0026020985202	13.200303059900591	174.2480008732209	99857.64453303568	272.7586236792748	1.552956653962326	74397.26679141227	2.411674369085864	348.6231969175151	6.068106571283464	36.821917360453575	121538.1334289885	1.472882	165.338943	0.752481295	0.09749614820000001	0.0790670534	0.0809081205	-0.044077469400000006	-0.0882921429	-0.0786335425	0.0213308056	0.06536321469999999	0.0951907201	0.08584160539999999	0.0571959908	-0.09199690460000001	0.0769155995	-0.046775682400000004	-0.0806355843	-0.0714212884	0.0050594344	0.0803356479	0.0627813628	0.0186802098	-0.0334386912	-0.0712053446	-0.0784098948	-0.051960071	0.0280347	-0.020561900000000004	0.0004227917316100002	0.0007859444040900001	-0.185985	-0.1024146	0.01048875029316	0.034590420224999995	-0.1466	-0.286945	0.021491560000000003	0.082337433025	-0.00413881	-0.00532382	1.7129748216099993e-05	2.83430593924e-05	0.000387864	0.001074294	1.50438482496e-07	1.154107598436e-06	-0.000471176	-0.0004530819	2.0528320810761002e-07	2.2200682297600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.3866871544197	-12.615914944100494	159.16130987677818	92043.48194253373	274.6682011810548	1.9095775017800063	75442.62074003642	3.646486235304371	348.0340435204036	-0.5891533971114882	0.3471017253280069	121127.6954491622	1.822499	204.585373	0.44906411	-0.11568712369999999	-0.0437649037	-0.0536826027	-0.0554448118	0.0364449	0.07241369660000001	0.0468211208	0.0018299935	-0.07831341929999999	-0.0826844142	0.0638719687	-0.0376149573	-0.049349209500000005	-0.0490121057	0.0288403918	0.059185807699999995	-0.0628781417	-0.100189305	0.062281575599999986	0.0171163386	-0.035609450099999995	-0.0726059935	-0.07753134589999999	-0.0482099028	-0.00327306	-0.03130776	0.0009801758362175995	1.07129217636e-05	-0.0234286	0.1625564	0.02642458318096	0.0005488992979599999	0.0319957	0.17859570000000002	0.00102372481849	0.03189642405849001	-0.00294734	0.0011914699999999994	8.686813075600001e-06	1.4196007608999991e-06	0.000198521	-0.00018934300000000005	3.9410587440999993e-08	3.585077164900002e-08	-0.00031990400000000003	0.00015127199999999993	2.2883217983999975e-08	1.0233856921600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.365377232264	-1.0213099221556945	1.043073957093671	91424.82134880932	271.9173967383939	-2.7508044426609217	73939.07064898511	7.566925081763063	342.7925182819792	-5.241525238424401	27.473586825039977	117506.71059010105	1.7071029999999998	191.631516	0.30353446	0.086756095	-0.07328083440000001	0.0273874141	0.051776797400000005	0.0627559502	-0.111778346	-0.0164231492	-0.0107522881	0.0685619078	-0.0388101061	-0.0708727042	0.0314887934	0.0177843041	0.0503549058	0.0584014072	-0.1093613848	0.0363176483	0.0473867647	0.061775514000000004	0.0155455703	-0.037747925	-0.07388962639999999	-0.07645757110000001	-0.0442849438	0.0296586	0.03293166	0.0010844942303556	0.00087963255396	-0.0022006	0.021228	0.0004506279839999999	4.842640360000001e-06	0.0928237	0.060827999999999986	0.008616239281689999	0.0037000455839999993	-0.000391715	0.002555625	1.53440641225e-07	6.531219140625002e-06	-0.000150915	-0.00034943599999999995	2.2775337225e-08	1.2210551809599993e-07	0.000545971	0.0008658750000000001	7.497395156250002e-07	2.9808433284100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
313.65012043364305	11.284743201379056	127.34542912107088	98376.39804803881	271.0965345085947	-0.8208622297992179	73493.33102256968	0.673814800310944	346.8597450891729	4.0672268071937205	16.542333901155214	120311.682763326	1.482405	166.407959	0.5214977000000001	0.0113937203	0.1138553552	-0.025307550499999998	0.0694470222	-0.1187806831	-0.0289466204	0.0684746548	-0.047799901900000004	-0.0253643152	0.09720752349999999	-0.0717477754	-0.0652051597	-0.0187795415	0.0626776288	-0.1270323438	-0.0401327982	-0.0492533641	-0.0286530692	0.061263229100000004	0.013968537900000001	-0.0398521774	-0.0750541746	-0.07519127440000001	-0.040199424500000004	0.0374849	0.007826300000000001	6.125097169000003e-05	0.0014051177280100002	-0.194424	-0.1922234	0.036949835507560015	0.037800691776000005	-0.119143	-0.21196669999999998	0.014195054449000002	0.04492988190889	-0.00128001	-0.0008882950000000002	1.6384256001e-06	7.890680070250002e-07	0.000388421	0.000539336	1.5087087324099998e-07	2.90883320896e-07	-0.000216024	-0.000761995	5.80636380025e-07	4.6666368576000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310.716717185863	-2.933403247780064	8.604854614086621	96544.87833875958	275.56554714246124	4.469012633866554	75936.37077192402	19.97207392165889	349.24709564358216	2.3873505544092386	5.699442669638096	121973.53381547742	1.04185	116.953255	0.443619381	-0.0468400907	0.0084845511	-0.0382694706	-0.0448102603	-0.011494105	-0.0071969176	0.0106682567	-0.0249361799	-0.049637403600000005	0.00017308299999999998	0.010202404200000001	-0.0394163428	-0.0360746589	-0.046554793399999995	-0.0085188127	-0.0051854832	-0.0028005004999999998	-0.0272641525	0.0607447724	0.0123858767	-0.0419202993	-0.0760977612	-0.0737356442	-0.0359681572	-0.000891781	-0.038376681	0.0014727696445757613	7.95273351961e-07	-0.0187471	0.17567690000000002	0.030862373193610012	0.00035145375840999995	0.0124042	0.13154720000000003	0.00015386417764000002	0.017304665827840002	-0.00295995	-0.0016799399999999998	8.761304002499999e-06	2.8221984035999993e-06	0.000573413	0.0001849920000000001	3.2880246856900003e-07	3.422204006400004e-08	-0.000311464	-9.544e-05	9.1087936e-09	9.7009823296e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.297974033056	-14.418743152806995	207.9001541066186	87792.48941609352	273.22117113889266	-2.344376003568584	74649.80835850807	5.4960988461082065	344.7684480916104	-4.478647551971734	20.058283894782395	118865.28279949748	0.716517	80.432854	0.12067596899999998	-0.0624523388	-0.0658964906	-0.0369282614	-0.0105773251	0.0627796004	0.023356512200000002	0.0426751242	-0.0288282058	-0.0418304147	-0.08613160310000001	-0.0196949821	-0.011186816200000001	-0.0351884258	-0.0101557274	0.054076749400000006	0.0115271297	-0.0497134046	-0.0545793745	0.0602201963	0.0107982247	-0.0439504158	-0.0770187042	-0.0720943458	-0.0316064831	-0.0202769	-0.019385119	0.0003757828386441609	0.00041115267361	-0.0124536	0.0062935	3.9608142249999985e-05	0.00015509215296	0.0503431	0.0379389	0.00253442771761	0.00143936013321	-0.00230413	0.0006558199999999997	5.3090150569e-06	4.3009987239999964e-07	0.000241737	-0.00033167600000000004	5.843677716900001e-08	1.1000896897600005e-07	-0.000157791	0.000153673	2.3615390929e-08	2.4897999681000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304.8156613452791	8.51768731222313	72.5509971488069	92912.58740135991	272.84882818202664	-0.3723429568660208	74446.48304030509	0.13863927752773145	343.8880347440782	-0.880413347532226	0.7751276625129001	118258.98044014435	1.150417	129.140503	0.265849475	0.0645340504	-0.0564725881	0.0381790398	0.0157707479	0.044694133899999995	-0.0748080096	-0.034773917	0.010952521399999998	0.060824248399999996	-0.024570749700000002	-0.0229304624	0.0329174224	0.0315294645	0.017612066200000002	0.046500355099999995	-0.0680782113	0.0484902551	0.059786392699999996	0.0596895534	0.0092062214	-0.0459406864	-0.0778155195	-0.0702715121	-0.027130215899999997	0.017264599999999998	0.037541500000000005	0.0014093642222499998	0.00029806641315999985	-0.0350173	-0.0225637	0.0005091205576899999	0.0012262112992900002	0.098811	0.0484679	0.009763613720999998	0.0023491373304099995	0.000120033	0.002424163	1.4407921088999999e-08	5.876566250569e-06	6.39965e-05	-0.00017774050000000002	4.095552012249999e-09	3.1591685340250016e-08	0.000385833	0.000543624	2.9552705337600005e-07	1.48867103889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
318.28808723760534	13.472425892326214	181.50625942422175	101307.30647737348	271.83712363972165	-1.0117045423049829	73895.42178871731	1.0235460809205352	349.65863180471763	5.770597060639433	33.299790436260444	122261.15879554707	1.530768	171.837006	0.5427728049999999	0.054521010099999996	0.1153013214	-0.0009581997999999999	0.056310745599999996	-0.1217701834	-0.0604563975	0.0972918031	-0.0132853639	0.015641723	0.1235935167	-0.0719925591	-0.11565547109999999	0.0007204036999999999	0.0473598608	-0.12397506119999999	-0.07091148679999999	-0.0694738907	0.037292843799999996	0.0591528974	0.007610508399999999	-0.0478893067	-0.0784869228	-0.068271733	-0.0225555848	0.0294059	0.012141300000000004	0.0001474111656900001	0.0008647069548100001	-0.1969	-0.16188270000000002	0.02620600855929	0.03876961	-0.150196	-0.249007	0.022558838416	0.06200448604899999	-0.00113143	-0.001251463	1.2801338448999998e-06	1.566159640369e-06	0.000756829	0.0006928325	5.72790135241e-07	4.800168730562499e-07	-6.47076e-05	-0.00045054059999999997	2.0298683224836003e-07	4.187073497760001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
